file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\layout\TouchVerticalGridView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.layout.TouchVerticalGridView,class,5,6,1,5,4,2,0,3,6,1.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,46,0,0,0,0,0,0,0,1,0,1,0,1,0,0,22,1,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\presenter\DetailsDescriptionPresenter.java,com.liskovsoft.smartyoutubetv2.tv.presenter.DetailsDescriptionPresenter,class,3,3,0,3,2,2,0,4,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,1,1,0,0,0,13,1,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\presenter\CustomListRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.presenter.CustomListRowPresenter,class,1,4,3,1,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\transition\FadeAndShortSlide.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.FadeAndShortSlide$CalculateSlide,innerclass,4,4,0,4,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1034,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\common\LeanbackActivity.java,com.liskovsoft.smartyoutubetv2.tv.ui.common.LeanbackActivity,class,13,30,17,13,16,2,9,26,9,0.7272727,0.42222223,0.8,11,0,5,1,5,0,10,0,0,0,7,1,0,7,0,0,1,0,0,73,3,0,0,0,0,1,0,7,0,7,2,0,0,0,56,1025,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\framedrops\PlaybackBaseControlGlue.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.framedrops.PlaybackBaseControlGlue,class,21,32,11,21,91,2,0,67,955,0.96172845,0.14980392,0.2682353,54,1,31,3,16,4,51,3,6,0,30,11,9,0,0,21,13,0,0,353,20,3,22,0,0,2,24,45,0,43,2,1,0,0,272,1025,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\search\SearchSupportFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.search.SearchSupportFragment,class,29,40,11,29,135,2,2,116,829,0.9477126,0.1683278,0.62126243,51,3,29,8,7,7,43,0,0,0,36,10,0,14,0,22,15,0,2,545,17,0,56,3,2,9,18,58,4,60,2,7,2,7,338,1,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\seekpreview\ThumbsBar.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.seekpreview.ThumbsBar,class,11,14,3,11,44,2,0,30,88,0.817647,0.13186814,0.2747253,17,1,11,3,3,0,14,0,0,0,10,0,0,2,0,8,1,0,1,184,6,9,12,0,5,0,31,68,31,43,3,0,0,0,163,1,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\search\SearchSupportFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.search.SearchSupportFragment$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\search\SearchSupportFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.search.SearchSupportFragment$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-1,0
